product_ids,market_ids,firm_ids,prices,shares,costs,markups,sales,size,weight,hp,mpg,vehicle_type,engine_type,plant_country
2015_lexus_is,2015,lexus,0.4144,0.00084867,0.36468844916522347,0.11996030606847616,40100,1.018004102,3.649,2.04,2.3,Car,ICE,Japan
2015_lexus_ls,2015,lexus,0.7882,0.000126623,0.7313743603277368,0.072095458,5983,1.024999934,4.277,3.86,1.9,Car,ICE,Japan
2015_lexus_lx,2015,lexus,0.8318,5.674028345608593e-05,0.7731722448522461,0.070482995,2681,1.0616110431680001,6,3.83,1.4,SUV,ICE,Japan
2015_lexus_nx,2015,lexus,0.3588,0.000756692,0.31027604306749273,0.1352395678163525,35754,1.062150626,3.94,2.35,2.5,Car,ICE,Japan
2015_lexus_nxhybrid,2015,lexus,0.3972,4.96927212065982e-05,0.34664104905640186,0.12728839613191878,2348,1.062150626,4.055,1.94,3.3,Car,Hybrid,Japan
2015_lexus_rc,2015,lexus,0.439075,0.00024895,0.3868709622809347,0.11889549101876738,11763,1.0459166,3.8195,3.06,2.15,Car,ICE,Japan
2015_lexus_rcf,2015,lexus,0.624,4.573439643175264e-05,0.5714202534200821,0.084262414,2151,1.048180488,3.958,4.67,1.9,Car,ICE,Japan
2015_lexus_rx,2015,lexus,0.4237,0.001881149,0.3723565395966458,0.12117880671077234,88885,0.9676916047344001,4.343,2.7,2.1,SUV,ICE,Canada
2015_lexus_rxhybrid,2015,lexus,0.4832,0.000140994,0.43193372204982017,0.10609742953265697,6662,0.9676916047344001,4.586,2.95,2.95,SUV,Hybrid,Canada
2015_lincoln_mkc,2015,lincoln,0.35595,0.000427425,0.31106311069624787,0.12610447901040067,20196,1.046577711,3.963,2.4,2.2,SUV,ICE,United States
2015_lincoln_mks,2015,lincoln,0.40845,0.000104549,0.36115328557169507,0.11579560393758088,4940,1.220749922,4.374,3.05,2.1,Car,ICE,United States
2015_lincoln_mkt,2015,lincoln,0.442075,5.2034319877047976e-05,0.39396790333094983,0.10882112010190616,2442,1.235508254,4.822,3.34,1.9,Car,ICE,Canada
2015_lincoln_mkx,2015,lincoln,0.39875,0.000222707,0.35220057155622214,0.1167383785423896,10523,1.134461733,4.3245,3.05,2,SUV,ICE,Canada
2015_lincoln_mkz,2015,lincoln,0.3838,0.000242284,0.3381032680577006,0.11906391855731996,11448,1.1228145114732002,3.823,2.4,2.5,Car,ICE,Mexico
2015_lincoln_mkzhybrid,2015,lincoln,0.403975,0.000112465,0.3583457880353325,0.11295058348825414,5314,1.1228145114732002,3.792,1.88,4,Car,Hybrid,Mexico
2015_lincoln_navigator,2015,lincoln,0.637075,0.000197374,0.5861515424872592,0.079933222,9326,1.322174915,5.9495,3.8,1.75,SUV,ICE,United States
2015_maserati_ghibli,2015,maserati,0.7385,0.000161842,0.6870710006999591,0.069639809,7597,1.1239159,4.058,3.745,1.85,Car,ICE,Italy
2015_mazda_3,2015,mazda,0.21145,0.001794737,0.1728318750720322,0.1826347832961352,84802,0.8852228600123999,2.918,1.55,3.3,Car,ICE,Japan
2015_mazda_5,2015,mazda,0.2237,0.00017221,0.1798364000158514,0.19608225294657397,8137,0.8636423058380001,3.457,1.57,2.4,Van,ICE,Japan
2015_mazda_6,2015,mazda,0.23845,0.000510387,0.19922947785528158,0.16448111614476163,24116,0.962819383,3.232,1.84,3,Car,ICE,Japan
2015_mazda_cx5,2015,mazda,0.24395,0.000779401,0.20311539286707347,0.16738924834157215,36827,0.9014804978608001,3.448,1.84,2.7,SUV,ICE,Japan
2015_mazda_cx9,2015,mazda,0.3248,0.000326897,0.2824566693224131,0.13036739740636358,15446,1.061508265,4.323,2.73,1.9,SUV,ICE,Japan
2015_mazda_mx5miata,2015,mazda,0.2865,7.422162405091136e-05,0.24446025420069467,0.14673558743213022,3507,0.739528425,2.542,1.67,2.4,Car,ICE,Japan
2015_mercedesbenz_bev,2015,mercedesbenz,0.4145,3.59944960113907e-05,0.36648673043998775,0.11583418470449272,979,0.9426082730063999,3.924,1.77,8.4,Car,Electric,Germany
2015_mercedesbenz_c,2015,mercedesbenz,0.4605,0.00145948,0.40544580417972204,0.11955308538605425,68961,1.0185936848100001,3.693,3.02,2.4,Car,ICE,Germany
2015_mercedesbenz_cla,2015,mercedesbenz,0.335,0.000485668,0.28947345478799846,0.13590013496119868,22948,1.012777713,3.395,2.08,2.7,Car,ICE,Hungary
2015_mercedesbenz_cls,2015,mercedesbenz,0.70845,9.158295621078238e-05,0.6504044266722939,0.081933197,4318,1.10351729,4.31,3.655,2.15,Car,ICE,Germany
2015_mercedesbenz_e,2015,mercedesbenz,0.592,0.000448102,0.5345038406044184,0.097121891,21173,1.087232569,4.2055,3.29,2.3,Car,ICE,Germany
2015_mercedesbenz_gla,2015,mercedesbenz,0.333,0.000482155,0.28909539421723573,0.13184566301130415,22782,0.961280494,3.428,2.08,2.7,SUV,ICE,Germany
2015_mercedesbenz_glk,2015,mercedesbenz,0.394,0.000523509,0.34590701383482386,0.12206341666288363,24736,0.9825749371151999,4.123,3.02,2.1,SUV,ICE,Germany
2015_mercedesbenz_shybrid,2015,mercedesbenz,0.944,1.0066775598523328e-05,0.8870812304698547,0.060295306705662396,79,1.2031492285540002,5.071,4.36,4.2,Car,Hybrid,Germany
2015_mercedesbenz_slk,2015,mercedesbenz,0.508,6.719522565202268e-05,0.4540843273616502,0.10613321385501927,3175,0.893138832,3.329,2.515,2.5,Car,ICE,Germany
2015_mini_cooper,2015,mini,0.251,0.001043738,0.2098763885610128,0.16383908939835543,49317,0.818055503,2.811,1.81,2.9,Car,ICE,Great Britain
2015_mitsubishi_lancer,2015,mitsubishi,0.20595,0.000340907,0.16796533019137364,0.1844363671212739,16108,0.8674999444800001,2.966,1.68,2.6,Car,ICE,Japan
2015_mitsubishi_mirage,2015,mitsubishi,0.14195,0.000418219,0.10548556596553205,0.25688224046824903,19761,0.677866623,2.0125,0.74,3.85,Car,ICE,Thailand
2015_mitsubishi_outlander,2015,mitsubishi,0.24195,0.000211554,0.20187575672533392,0.1656302677192233,9996,0.9075895252476001,3.307,1.66,2.7,SUV,ICE,Japan
2015_mitsubishi_outlandersport,2015,mitsubishi,0.22445,0.000719529,0.18490807038506826,0.1761725534191657,33998,0.81849092,3.12,1.48,2.65,Car,ICE,United States
2015_nissan_370z,2015,nissan,0.40545,8.47400577986453e-05,0.3600783245046535,0.11190449006128127,4004,0.8444791126199999,3.354,3.32,2.1,Car,ICE,Japan
2015_nissan_altima,2015,nissan,0.2472,0.006858569,0.20354254987154757,0.17660780796299527,324070,0.957499939,3.206,1.82,3.1,Car,ICE,Japan
2015_nissan_armada,2015,nissan,0.4988,0.000233903,0.45113100939354167,0.095567343,11052,1.1437922879083997,5.549,3.17,1.1,SUV,ICE,United States
2015_nissan_frontier,2015,nissan,0.2645,0.001026489,0.22631559505945598,0.14436447992644247,48502,1.0389166,4.425,2.61,1.8,Truck,ICE,United States
2015_nissan_juke,2015,nissan,0.2483,0.000424885,0.20477913609576082,0.17527532784631164,20076,0.783805505,3.164,1.88,2.8,Car,ICE,Japan
2015_nissan_leafev,2015,nissan,0.32,0.000403615,0.27554536271575614,0.13892074151326209,19034,0.847048557,3.276,1.07,11.4,Car,Electric,Japan
2015_nissan_murano,2015,nissan,0.3422,0.001078044,0.2969817697141695,0.1321397728983942,50938,1.0095221576128004,3.887,2.6,2.4,SUV,ICE,United States
2015_nissan_nv200,2015,nissan,0.2171,0.000307405,0.16446361159250214,0.24245227271993483,14525,0.8810436936132001,3.26,1.31,2.5,Van,ICE,Mexico
2015_nissan_pathfinder,2015,nissan,0.345,0.00147929,0.2998139564680948,0.13097403922291362,69897,1.057211043,4.427,2.6,2.2,SUV,ICE,United States
2015_nissan_quest,2015,nissan,0.3028,0.000197438,0.2599181130442827,0.141617857,9329,1.08208882,4.387,2.6,2.2,Van,ICE,Korea
2015_nissan_rogue,2015,nissan,0.2439,0.004028454,0.19991175266912634,0.18035361759275798,190346,0.9165638302288002,3.5065,1.7,2.8,Car,ICE,United States
2015_nissan_rogueselect,2015,nissan,0.20825,0.001294127,0.16585761194486834,0.20356488862007996,61148,0.902497859,3.352,1.7,2.45,Car,ICE,Japan
2015_nissan_sentra,2015,nissan,0.1778,0.003080716,0.13548444753160876,0.23799523323054694,145565,0.8763561939132001,2.864,1.3,3.3,Car,ICE,Mexico
2015_nissan_titan,2015,nissan,0.3479,0.000169205,0.3051635504031117,0.12284118883842561,7976,1.239979087,5.185,3.17,1.1,Truck,ICE,United States
2015_nissan_versa,2015,nissan,0.1399,0.001222741,0.098658632,0.2947917679568721,57775,0.8124430035592001,2.437,1.09,3.5,Car,ICE,Mexico
2015_nissan_versanote,2015,nissan,0.1753,0.001141028,0.13283545875481617,0.24223925410829342,53914,0.7550068961240001,2.521,1.09,3.5,Car,ICE,Mexico
2015_nissan_xterra,2015,nissan,0.2619,0.000232294,0.22016565168920368,0.15935222722717196,10976,0.9034277199584001,4.356,2.61,1.7,SUV,ICE,United States
2015_porsche_boxster,2015,porsche,0.633,4.2666322807709526e-05,0.5821096678648991,0.080395469,2016,0.847845779,2.91,3.15,2.4,Car,ICE,Germany
2015_porsche_cayenne,2015,porsche,0.741,9.322676188886929e-05,0.6828455945997437,0.078480979,4405,1.130674928,4.652,4.2,2,SUV,ICE,Germany
2015_porsche_cayennehybrid,2015,porsche,0.764,1.1670961389971674e-05,0.7061477296514896,0.075722867,531,1.130674928,5.181,4.16,3.45,SUV,Hybrid,Germany
2015_porsche_cayman,2015,porsche,0.638,4.399968379772912e-05,0.5871726168523912,0.079666745,2069,0.847845779,2.91,3.25,2.4,Car,ICE,Germany
2015_porsche_macan,2015,porsche,0.611,0.000164549,0.5565628983245052,0.089095093,7775,1.0591728488796002,4.178,3.7,1.9,SUV,ICE,Germany
2015_ram_1500,2015,ram,0.3617,0.00465592,0.3151844548881757,0.12860255767714768,219994,1.262680475,4.949,3.05,1.7,Truck,ICE,United States
2015_ram_promaster,2015,ram,0.293525,0.000267977,0.2512112119979633,0.14415735627982854,12662,1.606111008,4.663,2.27,2.1,Van,ICE,Mexico
2015_ram_promastercity,2015,ram,0.2413,0.000138073,0.19916558342667906,0.17461424191181488,6524,1.10156243,3.512,1.78,2.4,Van,ICE,Turkey
2015_smart_fortwo,2015,smart,0.1493,0.0001262,0.1141769696261176,0.2352513755785826,5963,0.4523985821575999,1.808,0.7,3.6,Car,ICE,France
2015_subaru_brz,2015,subaru,0.27695,9.839074143504046e-05,0.23480038630527042,0.15219214188384025,4649,0.809189532,2.778,2,2.5,Car,ICE,Japan
2015_subaru_forester,2015,subaru,0.28095,0.002492255,0.23787667287426206,0.15331314157586018,117760,1.0049999356800001,3.419,1.7,2.7,Car,ICE,Japan
2015_subaru_impreza,2015,subaru,0.21995,0.001296011,0.17925633966487656,0.1850132318032437,61237,0.82770828,3.109,1.48,3.1,Car,ICE,Japan
2015_subaru_legacy,2015,subaru,0.23495,0.000898342,0.1942464858264526,0.17324330356904616,42447,0.9492443836928004,3.4615,1.75,3,Car,ICE,United States
2015_subaru_outback,2015,subaru,0.26995,0.002126523,0.22750667930435564,0.15722660009499678,100479,0.9532666056576001,3.593,1.75,2.8,Car,ICE,United States
2015_subaru_wrx,2015,subaru,0.31195,0.000383129,0.2699682712302821,0.13457839002954927,18103,0.8881686931571999,3.32,2.68,2.1,Car,ICE,Japan
2015_subaru_xvcrosstrek,2015,subaru,0.23295,0.001406296,0.1915624098521974,0.177667268,66448,0.9514332724415999,3.186,1.48,2.9,Car,ICE,Japan
2015_subaru_xvcrosstrekhybrid,2015,subaru,0.25995,8.148082480638972e-05,0.2169962833796959,0.16523837899713065,3850,0.9514332724415999,3.451,1.6,3.1,Car,Hybrid,Japan
2015_tesla_modelsev,2015,tesla,0.849,0.000413182,0.7976210529152393,0.060517017,19523,1.1732777026880001,4.824,3.8,9.3,Car,Electric,United States
2015_toyota_4runner,2015,toyota,0.37825,0.001605998,0.3298284410200871,0.128014697,75884,1.003823547,4.75,2.7,1.8,SUV,ICE,Japan
2015_toyota_avalon,2015,toyota,0.3511,0.000834702,0.30538398443342185,0.13020796230868176,39440,1.118906178,3.527,2.68,2.4,Car,ICE,United States
2015_toyota_avalonhybrid,2015,toyota,0.378,0.000218263,0.32654934474473435,0.13611284459064987,10313,1.117549928,3.638,2,4,Car,Hybrid,United States
2015_toyota_camry,2015,toyota,0.2615,0.006387229,0.2163435365095189,0.17268246076665816,301799,0.950522856,3.34,1.78,2.8,Car,ICE,United States
2015_toyota_camryhybrid,2015,toyota,0.27995,0.000562366,0.23191520359606635,0.1715834842076572,26572,0.950522856,3.565,2,4,Car,Hybrid,United States
2015_toyota_corolla,2015,toyota,0.19195,0.006069496,0.14822612292336312,0.2277878461924297,286786,0.8863707766055999,2.855,1.32,3.2,Car,ICE,United States
2015_toyota_highlander,2015,toyota,0.3567,0.003090451,0.3089382633909312,0.13389889713784353,146025,1.0059291022872001,4.354,2.7,2.1,SUV,ICE,United States
2015_toyota_highlanderhybrid,2015,toyota,0.49095,7.894116273450224e-05,0.44013933104711134,0.10349458998449672,3730,1.0059291022872001,4.861,2.8,2.8,SUV,Hybrid,United States
2015_toyota_landcruiser,2015,toyota,0.80155,3.462405958006586e-05,0.7458807432702375,0.069452008,1636,1.0502943772256002,5.765,3.81,1.5,SUV,ICE,Japan
2015_toyota_priuschybrid,2015,toyota,0.2034,0.000595805,0.1519948331128323,0.2527294340568717,28152,0.7286048144804002,2.5,0.99,5,Car,Hybrid,Japan
2015_toyota_priushybrid,2015,toyota,0.26985,0.002329928,0.21718600166430205,0.19516026805891398,110090,0.841574946,3.042,1.34,5,Car,Hybrid,Japan
2015_toyota_priusvhybrid,2015,toyota,0.2806,0.000444187,0.2274820072166634,0.189301471,20988,0.887827027,3.34,1.34,4.2,Car,Hybrid,Japan
2015_toyota_rav4,2015,toyota,0.2524,0.00630232,0.20629846972668084,0.1826526555995213,297787,0.9069957752855999,3.55,1.76,2.5,SUV,ICE,Japan
2015_toyota_scionfrs,2015,toyota,0.26,0.000173607,0.2156159280093145,0.17070796919494424,8203,0.809189532,2.758,2,2.5,Car,ICE,Japan
2015_toyota_sciontc,2015,toyota,0.2036,0.000297543,0.16134178811968264,0.20755506817444677,14059,0.8670568889528001,3.058,1.79,2.6,Car,ICE,Japan
2015_toyota_scionxb,2015,toyota,0.1807,0.000224866,0.13819540644108264,0.2352218791306993,10625,0.808981198,3.086,1.58,2.4,Car,ICE,Japan
2015_toyota_sequoia,2015,toyota,0.5658,0.000190115,0.5144754962082156,0.090711389,8983,1.1380200660556001,5.985,3.81,1.4,SUV,ICE,United States
2015_toyota_sienna,2015,toyota,0.37445,0.002737756,0.32100581842470366,0.14272715068846667,129360,1.0858068749527998,4.54,2.66,2.1,Van,ICE,United States
2015_toyota_tacoma,2015,toyota,0.26795,0.003064864,0.22063313812151158,0.17658840036756274,144816,1.0780735421143999,4.105,2.36,1.8,Truck,ICE,United States
2015_toyota_tundra,2015,toyota,0.3504,0.001894927,0.30452157471466107,0.13093157901067043,89536,1.270077002,5.47,3.81,1.5,Truck,ICE,United States
2015_toyota_venza,2015,toyota,0.32835,0.000459023,0.2799767714932091,0.1473221516881099,21689,0.984374937,3.945,1.82,2.2,Car,ICE,United States
2015_toyota_yaris,2015,toyota,0.16225,0.000359912,0.11880487150938131,0.2677665854583587,17006,0.7202673150140001,2.335,1.06,3.2,Car,ICE,France
2015_volkswagen_beetle,2015,volkswagen,0.263125,0.000355172,0.217662717,0.17277827159374817,16782,0.8326443911552002,3.056,1.7,2.7,Car,ICE,Mexico
2015_volkswagen_cc,2015,volkswagen,0.34275,9.566060470776145e-05,0.2938074329600343,0.1427937769218547,4520,0.9576179942680001,3.369,2,2.5,Car,ICE,Germany
2015_volkswagen_egolfev,2015,volkswagen,0.344475,7.885903806468298e-05,0.3000650975479292,0.12892053836147985,2964,0.826491614,3.3855,1.15,11.6,Car,Electric,Germany
2015_volkswagen_eos,2015,volkswagen,0.39545,4.6934929786617566e-05,0.34451192227099564,0.12881041276774405,2213,0.852364529,3.508,2,2.5,Car,ICE,Portugal
2015_volkswagen_golf,2015,volkswagen,0.2237,0.000379933,0.1801088009577878,0.19486454645602236,17952,0.820052031,3.023,1.7,3,Car,ICE,Mexico
2015_volkswagen_golfr,2015,volkswagen,0.378425,3.674044463997209e-05,0.3291415025280246,0.13023319672848097,1736,0.8269832804063999,3.408,2.92,2.6,Car,ICE,Germany
2015_volkswagen_golfsportwagen,2015,volkswagen,0.26995,0.00023913,0.22437130815776324,0.16884123668174394,11299,0.883033277,3.199,1.5,3.5,Car,ICE,Mexico
2015_volkswagen_gti,2015,volkswagen,0.28835,0.000365563,0.241682251,0.16184411061899776,17273,0.825999947,3.031,2.1,2.8,Car,ICE,Mexico
2015_volkswagen_jetta,2015,volkswagen,0.2274,0.002070777,0.18361711638782172,0.19253686724792557,97845,0.89104161,3.124,1.7,2.9,Car,ICE,Mexico
2015_volkswagen_jettahybrid,2015,volkswagen,0.3112,1.0204733290631932e-05,0.26412650591504677,0.15126444114702187,437,0.888611054,3.311,1.7,4.5,Car,Hybrid,Mexico
2015_volkswagen_passat,2015,volkswagen,0.26915,0.001645278,0.22336511663061448,0.17010917098044034,77740,0.9606610496288001,3.23,1.7,2.8,Car,ICE,United States
2015_volkswagen_tiguan,2015,volkswagen,0.3126,0.000392505,0.26896182520189216,0.1395974881577346,18546,0.8618166115104002,3.404,2,2.3,SUV,ICE,Germany
2015_volkswagen_touareg,2015,volkswagen,0.527075,7.987237216086098e-05,0.4769450094391325,0.095109786,3774,1.001688825,4.696,2.8,1.9,SUV,ICE,Slovakia
2015_volvo_s60,2015,volvo,0.3815,0.000275807,0.33555297892557306,0.12043780098145987,13032,1.046840211,3.472,2.5,2.8,Car,ICE,Belgium
2015_volvo_s80,2015,volvo,0.4395,2.168667973004217e-05,0.392024116,0.10802248820424115,1020,0.9727520210771999,3.712,2.4,2.9,Car,ICE,Sweden
2015_volvo_v60,2015,volvo,0.3945,7.775598710095476e-05,0.34844777955612594,0.11673566652439564,3674,1.046840211,3.622,2.5,2.3,Car,ICE,Sweden
2015_volvo_v60crosscountry,2015,volvo,0.41,2.6360067557738065e-05,0.36344486581419166,0.11354910777026418,1227,0.9302429960200002,3.622,2.5,2.3,Car,ICE,Sweden
2015_volvo_xc60,2015,volvo,0.4165,0.000342452,0.3707996232383671,0.10972479414557709,16181,1.059986043,4.043,2.5,2.1,SUV,ICE,Belgium
2015_volvo_xc70,2015,volvo,0.41,8.27718196929325e-05,0.36403501657106785,0.11210971568032227,3911,1.1033124293880001,4.147,2.4,2.1,Car,ICE,Sweden
2016_acura_ilx,2016,acura,0.29526249995571063,0.000256321,0.2508449179597857,0.15043421363223428,12156,0.891815221,3.113,2.01,2.9,Car,ICE,United States
2016_acura_mdx,2016,acura,0.48821999992676696,0.000843978,0.4412492814575604,0.0962081,40101,1.037911045,4.169,2.9,2.2,SUV,ICE,United States
2016_acura_rdx,2016,acura,0.38581624994212754,0.000549898,0.3421292323831275,0.11323270485769617,26128,0.943769384,3.781,2.79,2.3,SUV,ICE,United States
2016_acura_rlx,2016,acura,0.5673187499149022,2.3583657023488523e-05,0.5153813662216076,0.091548858,1101,1.013183268,3.986,3.1,2.4,Car,ICE,Japan
2016_acura_tlx,2016,acura,0.36969531244454573,0.000633852,0.3239936048214837,0.12361992723377384,30117,0.964715216,3.5905,2.9,2.5,Car,ICE,United States
2016_audi_a3,2016,audi,0.36438749994534186,0.000541732,0.31602656334823764,0.1327184291567583,25740,0.9403388287071999,3.3015,1.7,2.7,Car,ICE,Hungary
2016_audi_a4,2016,audi,0.37524999994371244,0.000193752,0.32758444719135404,0.127023458,9206,1.032189517,3.693,2.2,2.5,Car,ICE,Germany
2016_audi_a5,2016,audi,0.4325249999351212,0.000108957,0.38278860554085714,0.11499079683654019,5177,1.005343686,3.682,2.2,2.4,Car,ICE,Germany
2016_audi_a6,2016,audi,0.5144874999228268,0.000306182,0.4629792286155308,0.10011569049786878,14548,1.1072096513607999,3.957,2.52,2.6,Car,ICE,Germany
2016_audi_a7,2016,audi,0.6952,8.559532213714249e-05,0.6414407771743096,0.077329147,4067,1.1472249265776002,4.288,3.33,2.4,Car,ICE,Germany
2016_audi_a8,2016,audi,0.8230812498765377,5.3499707123829906e-05,0.7678662,0.067083353,2542,1.1968707567335999,4.514,3.33,2.2,Car,ICE,Germany
2016_audi_q3,2016,audi,0.35352499994697123,0.000317757,0.30821690850825795,0.1281609262301379,15098,0.9539999389439999,3.494,2,2.3,SUV,ICE,Spain
2016_audi_q5,2016,audi,0.4542499999318625,0.000700021,0.40735297582863333,0.10324055940619419,33261,1.0423416,4.387,2.4,2.3,SUV,ICE,Germany
2016_audi_s3,2016,audi,0.4196874999370469,6.191822909453485e-05,0.3717926765566054,0.11412020464661375,2942,0.943019384,3.462,2.92,2.6,Car,ICE,Hungary
2016_audi_s4,2016,audi,0.49572499992564134,2.082778347816134e-05,0.445830932,0.10064868231081234,987,1.0355353503923999,3.869,3.33,2,Car,ICE,Germany
2016_audi_s5,2016,audi,0.5910187499113472,3.8363637652783506e-05,0.5388429253080632,0.088281166,1818,1.0086561854459999,4.045,3.33,2.1,Car,ICE,Germany
2016_audi_s6,2016,audi,0.7001374998949794,2.842392922377522e-05,0.6480467938525113,0.07440068,1348,1.108349929,4.486,4.5,2.1,Car,ICE,Germany
2016_audi_s7,2016,audi,0.8186374998772044,1.7104184123258426e-05,0.7652177552097817,0.065254456,798,1.147809649,4.564,4.5,2.1,Car,ICE,Germany
2016_audi_sq5,2016,audi,0.5263374999210494,5.367705910041752e-05,0.4783556819129295,0.091161694,2527,1.044624933,4.442,3.54,1.9,SUV,ICE,Germany
2016_audi_tt,2016,audi,0.4409187499338622,3.5810282231448625e-05,0.39085100882756735,0.11355321386038815,1697,0.8246436972228001,3.285,2.2,2.6,Car,ICE,Hungary
2016_audi_tts,2016,audi,0.5125124999231231,1.5127181716723768e-05,0.46179075274362846,0.098966849,714,0.8261457804599999,3.23,2.92,2.5,Car,ICE,Hungary
2016_bmw_2series,2016,bmw,0.3342687499498597,0.000176705,0.28489374979425436,0.14771048793227487,8358,0.9452082728400001,3.3825,2.4,2.7,Car,ICE,Germany
2016_bmw_2seriesm,2016,bmw,0.45573124993164027,9.577261612343252e-05,0.40072048275158245,0.12070878876159895,4542,0.9452082728400001,3.695,3.2,2.3,Car,ICE,Germany
2016_bmw_3series,2016,bmw,0.3984562499402316,0.001162156,0.34636456795693515,0.13073375556566172,55219,1.013888824,3.635,2.4,2.6,Car,ICE,Germany
2016_bmw_4series,2016,bmw,0.4754812499286778,0.00054512,0.4198272146593821,0.11704780215338416,25901,1.006836047,3.74,3,2.4,Car,ICE,Germany
2016_bmw_5series,2016,bmw,0.5742312499138652,0.000700526,0.5159066691056474,0.10156984806550755,33285,1.10496104,4.156,3,2.4,Car,ICE,Germany
2016_bmw_6series,2016,bmw,0.8670249998699462,6.244608614076278e-05,0.8048736859439568,0.071683416,2914,1.0965499298208001,4.365,3.15,2.3,Car,ICE,Germany
2016_bmw_7series,2016,bmw,0.9321999998601701,0.000188906,0.8719347010591657,0.064648465,8952,1.2228804772911999,4.61,4.45,2,Car,ICE,Germany
2016_bmw_i3ev,2016,bmw,0.4187,2.4156370591083168e-05,0.3750154763537126,0.10433370812045638,774,0.877723555,2.634,1.68,12.4,Car,Electric,Germany
2016_bmw_i3hybrid,2016,bmw,0.45671874993149214,7.899372142994366e-05,0.40654723436558365,0.10985210388983202,3688,0.877723555,2.899,1.68,7.8,Car,Hybrid,Germany
2016_bmw_m2,2016,bmw,0.5105374999234193,1.2020418741268472e-05,0.4543911954616288,0.10997488817219593,566,0.9556402166167999,3.45,3.65,2.2,Car,ICE,Germany
